,rpm,t,id,iq,torque,motorpwr,accpwr,current,voltage,vout,vd,vq,phasepwr
188,1881,230,-54.94361151642292,281.19252648917046,230.0,45307.26373994638,50201.95428248907,206.9052143878893,242.6307498475824,133.97352614873068,-102.35030956026488,92.66733054069365,39557.92565934868
189,1891,230,-58.98396509067044,281.06757294958754,230.0,45548.131702412866,50468.84399159321,208.36800553803897,242.20814948430416,133.72953771523237,-102.91662387845847,91.71466077999548,39589.96052771479
190,1901,230,-63.01625539439337,280.94297944776093,230.0,45788.99966487936,50735.73370069736,209.83027124291357,241.7857009221659,133.48563692416306,-103.48244530552978,90.74986074574298,39629.16172614696
191,1911,230,-67.05748676191624,280.8182204562521,230.0,46029.86762734585,51002.6234098015,211.31412436773294,241.35701575440555,133.23813542715902,-104.0478895314736,89.76694268563853,39674.83300303445
192,1921,230,-71.09343650172269,280.69373505454104,229.9999999999997,46270.73558981227,51269.51311890557,212.7976452974719,240.92842655780396,132.99068933912932,-104.61286123693407,88.7709289874883,39727.52333569958
193,1931,230,-75.13078992278932,280.56931673371463,229.9999999999971,46511.60355227823,51536.40282800913,214.28827317803382,240.49778416310963,132.7420578366281,-105.17740591147187,87.75945250742731,39786.965285324426
194,1941,230,-79.17108169839577,280.4449182312594,230.0,46752.47151474531,51803.29253711393,215.78611040577036,240.06505898801655,132.49222384030298,-105.74153398473268,86.73195245684313,39853.10665073798
195,1951,230,-83.21591563667369,280.32049032634376,229.999999999998,46993.33947721139,52070.182246217606,217.2912618218915,239.63022074389914,132.24116986300785,-106.30525603631548,85.68783163263079,39925.90488320204
196,1961,230,-87.26903077608898,280.19591837617344,229.99999999999844,47234.207439677964,52337.07195532185,218.8066531590553,239.19242418659252,131.98840790279658,-106.86859611706032,84.62570365154127,40005.26953401442
197,1971,230,-91.32823993207964,280.07127004502973,229.9999999999971,47475.075402144175,52603.96166442568,220.3269641111694,238.75320635252677,131.73482536806583,-107.43153958744995,83.54632273289887,40091.29550571872
198,1981,230,-95.39731232779195,279.94643009542773,230.0,47715.94336461126,52870.85137353048,221.8549340918712,238.31177582510202,131.47996533422864,-107.99411010640321,82.44826890917129,40183.91629191509
199,1991,230,-99.47562302507734,279.82141833552754,230.0,47956.81132707775,53137.741082634624,223.38719637381078,237.86910525184967,131.22438935959906,-108.55630288119184,81.33171831820374,40283.19499359577
200,2001,230,-103.57303688129986,279.6959333945291,230.0,48197.679289544234,53404.630791738775,224.93432017058814,237.4221411869607,130.96633453641732,-109.11817892605399,80.19295535527218,40388.97245537761
201,2011,230,-107.68096417587486,279.57023940460516,230.0,48438.54725201072,53671.520500842904,226.48196847404498,236.97502559209204,130.70819222736102,-109.6796826975142,79.0350803404578,40501.517498677764
202,2021,230,-111.81345417872404,279.4439077834449,230.0,48679.41521447721,53938.41020994705,228.04577968354428,236.52324053366766,130.44735400226386,-110.24089989122001,77.85276423639345,40620.647480899024
203,2031,230,-115.96395183028312,279.31714053051957,229.9999999999992,48920.28317694353,54205.299919051,229.61385336246298,236.07022404782808,130.18580481221704,-110.80178747151959,76.64834177298495,40746.60532811717
204,2041,230,-120.13436940211051,279.18988066040976,230.0,49161.15113941019,54472.189628155335,231.18538185976072,235.61620946495873,129.9236793705814,-111.36235506601564,75.42098836425238,40879.47492819628
205,2051,230,-124.33500271248892,279.0618159315302,230.0,49402.01910187668,54739.07933725948,232.7700415607455,235.15840127734424,129.65936369022495,-111.922662441457,74.16667355433614,41019.26037665946
